# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# VVN      = Minimum opgetreden zicht; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Uurvak waarin VVX is gemeten; 
# 
# STN,YYYYMMDD,  VVN, VVXH
# 
  242,20040818,   11,   16
  242,20040819,   58,    6
  242,20040820,   57,   17
  242,20040821,   35,    5
  242,20040822,   64,    3
  242,20040823,   58,   13
  242,20040824,   56,   14
  242,20040825,   59,    1
  242,20040826,   58,   23
  242,20040827,   27,   17
  242,20040828,   65,   11
  242,20040829,   63,    1
  242,20040830,   42,    2
  242,20040831,   48,   22
  242,20040901,   65,   10
  242,20040902,   25,   13
  242,20040903,    8,   11
  242,20040904,   16,   16
  242,20040905,    0,   12
  242,20040906,    0,   17
  242,20040907,   61,    8
  242,20040908,   67,   11
  242,20040909,   65,   10
  242,20040910,   57,    8
  242,20040911,   32,   17
  242,20040912,   19,   17
  242,20040913,   48,   23
  242,20040914,   46,    1
  242,20040915,   57,   24
  242,20040916,   72,    8
  242,20040917,   65,   11
  242,20040918,   43,   10
  242,20040919,   69,   13
  242,20040920,   26,    1
  242,20040921,   57,   19
  242,20040922,   59,   18
  242,20040923,   50,   13
  242,20040924,   57,    7
  242,20040925,   39,    7
  242,20040926,   59,    9
  242,20040927,   57,    9
  242,20040928,   50,   14
  242,20040929,   65,   10
  242,20040930,   32,   11
  242,20041001,   16,   16
  242,20041002,   32,   10
  242,20041003,   57,    1
  242,20041004,   49,   17
  242,20041005,   13,   11
  242,20041006,   59,   17
  242,20041007,   58,   15
  242,20041008,   64,   12
  242,20041009,   70,    9
  242,20041010,   58,   13
  242,20041011,   68,   14
  242,20041012,   67,   11
  242,20041013,   56,    1
  242,20041014,   56,   13
  242,20041015,   25,   11
  242,20041016,    5,   11
  242,20041017,   27,   22
  242,20041018,   45,    9
  242,20041019,   27,   18
  242,20041020,    2,    8
  242,20041021,   50,   15
  242,20041022,   61,   15
  242,20041023,   50,    1
  242,20041024,   56,   10
  242,20041025,   58,    4
  242,20041026,   59,   13
  242,20041027,   58,   10
  242,20041028,    8,    1
  242,20041029,   11,   15
  242,20041030,    3,   19
  242,20041031,   70,   16
  242,20041101,   59,   11
  242,20041102,   25,    1
  242,20041103,   11,    1
  242,20041104,   18,   17
  242,20041105,   50,   16
  242,20041106,   58,   20
  242,20041107,   67,    6
  242,20041108,   47,   12
  242,20041109,   50,   23
  242,20041110,   50,    1
  242,20041111,   13,   12
  242,20041112,   18,    7
  242,20041113,   56,   13
  242,20041114,   42,   12
  242,20041115,   50,    2
  242,20041116,   12,    3
  242,20041117,   19,   12
  242,20041118,   36,   24
  242,20041119,   57,   23
  242,20041120,   59,    1
  242,20041121,   10,    9
  242,20041122,   30,   11
  242,20041123,   19,   10
  242,20041124,   61,    1
  242,20041125,    1,    4
  242,20041126,    1,   22
  242,20041127,   59,   13
  242,20041128,    2,    1
  242,20041129,   11,   10
  242,20041130,    1,    1
  242,20041201,   25,   10
  242,20041202,   57,    1
  242,20041203,   65,   11
  242,20041204,     ,     
  242,20041205,   46,    2
  242,20041206,   40,   17
  242,20041207,   17,    3
  242,20041208,    1,    1
  242,20041209,    1,    1
  242,20041210,   12,   24
  242,20041211,    7,    2
  242,20041212,    8,   14
  242,20041213,    1,   11
  242,20041214,    2,   20
  242,20041215,    7,    7
  242,20041216,    4,   19
  242,20041217,   50,   13
  242,20041218,   57,   19
  242,20041219,   58,    3
  242,20041220,   60,   12
  242,20041221,   36,    2
  242,20041222,   11,    3
  242,20041223,   38,    3
  242,20041224,   39,   23
  242,20041225,   63,   24
  242,20041226,   65,   13
  242,20041227,   20,    1
  242,20041228,   23,   12
  242,20041229,   57,   19
  242,20041230,   34,    1
  242,20041231,   16,   24
  242,20050101,   25,   11
  242,20050102,   50,    1
  242,20050103,   48,   20
  242,20050104,   49,    5
  242,20050105,   50,   13
  242,20050106,   57,   14
  242,20050107,   56,   24
  242,20050108,   57,    5
  242,20050109,   56,   20
  242,20050110,   33,    6
  242,20050111,   21,   15
  242,20050112,   58,   10
  242,20050113,   57,   16
  242,20050114,   57,   14
  242,20050115,   59,   13
  242,20050116,   28,    1
  242,20050117,   25,    4
  242,20050118,   50,   11
  242,20050119,   35,   18
  242,20050120,   46,   17
  242,20050121,   56,   18
  242,20050122,   50,   22
  242,20050123,   59,    7
  242,20050124,   61,   23
  242,20050125,   62,    5
  242,20050126,   60,    1
  242,20050127,   16,    4
  242,20050128,    6,   23
  242,20050129,   50,   12
  242,20050130,   31,   16
  242,20050131,   14,   20
  242,20050201,   44,   12
  242,20050202,   45,    3
  242,20050203,    3,   11
  242,20050204,   41,    1
  242,20050205,   50,   11
  242,20050206,   56,   14
  242,20050207,   38,   14
  242,20050208,   14,   12
  242,20050209,   14,   24
  242,20050210,   26,   14
  242,20050211,   18,   16
  242,20050212,    8,   16
  242,20050213,   56,   17
  242,20050214,   40,   19
  242,20050215,   57,   15
  242,20050216,   69,    4
  242,20050217,   59,   14
  242,20050218,   11,   13
  242,20050219,   57,    8
  242,20050220,   50,   22
  242,20050221,   50,   14
  242,20050222,   20,   11
  242,20050223,   18,    4
  242,20050224,   19,   11
  242,20050225,   37,    5
  242,20050226,   32,   11
  242,20050227,   65,    7
  242,20050228,   60,    1
  242,20050301,    1,    9
  242,20050302,    5,   23
  242,20050303,   17,   12
  242,20050304,    8,    1
  242,20050305,   15,   21
  242,20050306,   38,    2
  242,20050307,     ,     
  242,20050308,     ,     
  242,20050309,     ,     
  242,20050310,     ,     
  242,20050311,     ,     
  242,20050312,     ,     
  242,20050313,     ,     
  242,20050314,     ,     
  242,20050315,     ,     
  242,20050316,     ,     
  242,20050317,   34,    9
  242,20050318,   16,   12
  242,20050319,    8,   24
  242,20050320,   68,   11
  242,20050321,   65,   11
  242,20050322,   24,   13
  242,20050323,   44,    9
  242,20050324,    8,   13
  242,20050325,    0,    5
  242,20050326,    0,   15
  242,20050327,    0,   12
  242,20050328,    1,   11
  242,20050329,    0,   24
  242,20050330,   61,    8
  242,20050331,   64,    8
  242,20050401,   59,   13
  242,20050402,   58,   13
  242,20050403,   57,   16
  242,20050404,    4,   10
  242,20050405,   63,   11
  242,20050406,   57,   11
  242,20050407,   56,   16
  242,20050408,   50,   13
  242,20050409,   36,    9
  242,20050410,   44,   22
  242,20050411,   50,   14
  242,20050412,   56,   11
  242,20050413,   12,    9
  242,20050414,   21,   12
  242,20050415,    1,   15
  242,20050416,   22,    1
  242,20050417,    6,    8
  242,20050418,    0,   18
  242,20050419,    8,   14
  242,20050420,   61,   11
  242,20050421,   65,   14
  242,20050422,   65,   15
  242,20050423,   61,   12
  242,20050424,   67,    8
  242,20050425,   63,    6
  242,20050426,   17,   17
  242,20050427,   28,    4
  242,20050428,     ,     
  242,20050429,     ,     
  242,20050430,     ,     
  242,20050501,     ,     
  242,20050502,     ,     
  242,20050503,   50,    6
  242,20050504,    5,    1
  242,20050505,   44,    7
  242,20050506,   62,   10
  242,20050507,   25,   14
  242,20050508,   70,    9
  242,20050509,   60,   11
  242,20050510,   64,    1
  242,20050511,   64,    9
  242,20050512,   65,    9
  242,20050513,   67,    7
  242,20050514,   60,   10
  242,20050515,   56,   17
  242,20050516,   60,   18
  242,20050517,   75,    7
  242,20050518,   68,    6
  242,20050519,   10,    7
  242,20050520,   12,   16
  242,20050521,   63,   15
  242,20050522,   65,    9
  242,20050523,   68,   13
  242,20050524,   62,   13
  242,20050525,   56,   13
  242,20050526,   38,   11
  242,20050527,   23,   13
  242,20050528,   60,    6
  242,20050529,   62,   10
  242,20050530,   64,    8
  242,20050531,   59,   16
  242,20050601,   50,    7
  242,20050602,   20,   23
  242,20050603,   27,   10
  242,20050604,   65,   12
  242,20050605,   58,   14
  242,20050606,   72,    9
  242,20050607,   66,   10
  242,20050608,   70,   13
  242,20050609,   70,    6
  242,20050610,   58,   24
  242,20050611,   60,    1
  242,20050612,   62,   12
  242,20050613,   70,   10
  242,20050614,   66,   13
  242,20050615,   49,   10
  242,20050616,   56,   12
  242,20050617,    4,   11
  242,20050618,   50,   12
  242,20050619,   75,    8
  242,20050620,   59,   12
  242,20050621,    7,   13
  242,20050622,   60,   10
  242,20050623,   58,   11
  242,20050624,   29,   11
  242,20050625,   61,   11
  242,20050626,   68,   10
  242,20050627,   65,   10
  242,20050628,   65,   12
  242,20050629,   63,   14
  242,20050630,   32,   10
  242,20050701,   50,   15
  242,20050702,   23,    9
  242,20050703,   46,   14
  242,20050704,    5,   18
  242,20050705,   70,   17
  242,20050706,   60,    1
  242,20050707,   64,   10
  242,20050708,   38,   12
  242,20050709,   30,   12
  242,20050710,   59,   10
  242,20050711,   48,    9
  242,20050712,   62,    6
  242,20050713,   59,   11
  242,20050714,   45,   18
  242,20050715,   46,    5
  242,20050716,   70,    9
  242,20050717,   70,    8
  242,20050718,   58,    9
  242,20050719,   61,   18
  242,20050720,   56,    9
  242,20050721,   45,    1
  242,20050722,   41,   14
  242,20050723,   56,    4
  242,20050724,   56,    8
  242,20050725,   34,   23
  242,20050726,   70,    2
  242,20050727,   11,    7
  242,20050728,    0,   14
  242,20050729,    5,   16
  242,20050730,   32,   15
  242,20050731,   38,   22
  242,20050801,   66,    6
  242,20050802,   70,   13
  242,20050803,   62,   14
  242,20050804,   64,    8
  242,20050805,   50,    7
  242,20050806,   60,   11
  242,20050807,   56,   10
  242,20050808,   59,   24
  242,20050809,   63,    2
  242,20050810,   60,   13
  242,20050811,   60,   17
  242,20050812,   59,   23
  242,20050813,   58,   13
  242,20050814,   22,   23
  242,20050815,   66,    1
  242,20050816,    0,    9
  242,20050817,    0,   12
  242,20050818,   57,   15
  242,20050819,   31,    1
  242,20050820,   38,   11
  242,20050821,   60,   10
  242,20050822,   58,   13
  242,20050823,   60,   13
  242,20050824,   41,   12
  242,20050825,   25,   13
  242,20050826,   61,   12
  242,20050827,   65,   10
  242,20050828,   62,   17
  242,20050829,   60,    8
  242,20050830,   26,   11
  242,20050831,   30,   13
  242,20050901,   23,    8
  242,20050902,   23,   12
  242,20050903,   65,   10
  242,20050904,   66,    8
  242,20050905,   60,   13
  242,20050906,   13,    2
  242,20050907,    4,   14
  242,20050908,   58,   14
  242,20050909,   50,   11
  242,20050910,   27,   14
  242,20050911,    8,   14
  242,20050912,   64,   10
  242,20050913,   56,   13
  242,20050914,   35,   17
  242,20050915,   24,   12
  242,20050916,   63,    7
  242,20050917,   65,   11
  242,20050918,   50,    1
  242,20050919,   49,    9
  242,20050920,   56,   10
  242,20050921,    1,   15
  242,20050922,    2,   16
  242,20050923,   13,   15
  242,20050924,   59,   11
  242,20050925,   50,   14
  242,20050926,   59,   15
  242,20050927,   16,   16
  242,20050928,   50,   21
  242,20050929,   44,   20
  242,20050930,    7,    3
  242,20051001,    5,   14
  242,20051002,   68,   11
  242,20051003,   61,   14
  242,20051004,    3,   12
  242,20051005,   56,   11
  242,20051006,    0,    1
  242,20051007,    7,   16
  242,20051008,    5,   24
  242,20051009,   31,    9
  242,20051010,    2,   23
  242,20051011,   32,    1
  242,20051012,   25,   12
  242,20051013,    6,   10
  242,20051014,   25,   21
  242,20051015,   21,   22
  242,20051016,   70,   10
  242,20051017,   70,   15
  242,20051018,   65,   11
  242,20051019,   11,    1
  242,20051020,   27,    9
  242,20051021,   28,   22
  242,20051022,   44,    6
  242,20051023,   25,   13
  242,20051024,   14,   16
  242,20051025,   42,   17
  242,20051026,   47,   20
  242,20051027,   21,   10
  242,20051028,   56,   16
  242,20051029,   28,    5
  242,20051030,   60,   10
  242,20051031,   56,    9
  242,20051101,   50,   16
  242,20051102,    9,    1
  242,20051103,   61,   13
  242,20051104,   63,   19
  242,20051105,   58,    3
  242,20051106,   58,   15
  242,20051107,   24,    9
  242,20051108,   38,   15
  242,20051109,   56,   22
  242,20051110,   16,    4
  242,20051111,   12,   24
  242,20051112,   50,   11
  242,20051113,   64,    9
  242,20051114,   59,    8
  242,20051115,   21,   23
  242,20051116,   61,   12
  242,20051117,   65,   24
  242,20051118,   57,    9
  242,20051119,   65,    4
  242,20051120,   65,    5
  242,20051121,   29,    1
  242,20051122,   59,   13
  242,20051123,   29,    1
  242,20051124,   23,   22
  242,20051125,   43,   11
  242,20051126,   57,   14
  242,20051127,   63,    1
  242,20051128,    3,    1
  242,20051129,   60,   10
  242,20051130,   31,   11
  242,20051201,   43,   13
  242,20051202,   60,   18
  242,20051203,   34,   11
  242,20051204,   11,    1
  242,20051205,   30,   11
  242,20051206,   57,   10
  242,20051207,   41,    3
  242,20051208,    2,    1
  242,20051209,    3,    1
  242,20051210,    1,   22
  242,20051211,   25,    5
  242,20051212,   46,   17
  242,20051213,   50,   13
  242,20051214,   50,   11
  242,20051215,   38,    1
  242,20051216,   31,   15
  242,20051217,   48,    2
  242,20051218,   58,   13
  242,20051219,   50,    1
  242,20051220,   42,   16
  242,20051221,   10,    3
  242,20051222,   21,    5
  242,20051223,   45,   13
  242,20051224,   56,   24
  242,20051225,   60,   15
  242,20051226,   62,    6
  242,20051227,   10,    6
  242,20051228,   11,    7
  242,20051229,   49,   24
  242,20051230,    6,    3
  242,20051231,   11,   21
  242,20060101,   11,    1
  242,20060102,   60,   11
  242,20060103,   12,    6
  242,20060104,   13,   15
  242,20060105,   45,    3
  242,20060106,   33,    1
  242,20060107,   23,   10
  242,20060108,   13,    2
  242,20060109,    1,    4
  242,20060110,   16,    5
  242,20060111,   32,   17
  242,20060112,    1,    1
  242,20060113,   47,    3
  242,20060114,   32,   21
  242,20060115,   41,    2
  242,20060116,   35,   13
  242,20060117,   14,   23
  242,20060118,   30,    5
  242,20060119,    5,    1
  242,20060120,   50,    5
  242,20060121,   40,   23
  242,20060122,   61,   10
  242,20060123,   62,   14
  242,20060124,   64,    1
  242,20060125,   14,   23
  242,20060126,   67,   11
  242,20060127,   56,    1
  242,20060128,   50,   14
  242,20060129,    1,    6
  242,20060130,    1,    2
  242,20060131,   33,   12
  242,20060201,    2,   23
  242,20060202,   61,    7
  242,20060203,   57,    6
  242,20060204,   56,   15
  242,20060205,    1,   17
  242,20060206,   11,    3
  242,20060207,   39,   21
  242,20060208,   32,    6
  242,20060209,   50,    5
  242,20060210,   58,   19
  242,20060211,   56,   15
  242,20060212,   56,    1
  242,20060213,   30,   15
  242,20060214,    2,   15
  242,20060215,    5,   14
  242,20060216,    7,   13
  242,20060217,   56,    5
  242,20060218,    5,   12
  242,20060219,    2,   22
  242,20060220,   57,   15
  242,20060221,   60,    8
  242,20060222,   62,    5
  242,20060223,   28,   14
  242,20060224,   30,   10
  242,20060225,   69,   11
  242,20060226,   57,   13
  242,20060227,   40,   14
  242,20060228,   56,   14
  242,20060301,   46,   12
  242,20060302,    5,   12
  242,20060303,   65,   14
  242,20060304,   12,    3
  242,20060305,   31,   15
  242,20060306,   57,    5
  242,20060307,   56,   10
  242,20060308,    8,    1
  242,20060309,    3,   14
  242,20060310,    3,    2
  242,20060311,   27,   16
  242,20060312,   75,    1
  242,20060313,   65,   16
  242,20060314,   64,   17
  242,20060315,   57,   14
  242,20060316,   59,   13
  242,20060317,   56,   12
  242,20060318,   50,   10
  242,20060319,   57,   11
  242,20060320,   63,   12
  242,20060321,   14,    4
  242,20060322,   69,   10
  242,20060323,   70,   11
  242,20060324,    7,   12
  242,20060325,    7,   12
  242,20060326,    3,   10
  242,20060327,    1,   12
  242,20060328,   56,   18
  242,20060329,   17,   18
  242,20060330,   14,    9
  242,20060331,   35,   15
  242,20060401,   50,   16
  242,20060402,   47,   12
  242,20060403,   36,    6
  242,20060404,   61,    2
  242,20060405,   60,   12
  242,20060406,   59,    7
  242,20060407,   59,   12
  242,20060408,   45,   16
  242,20060409,   61,    3
  242,20060410,   61,   11
  242,20060411,   50,   13
  242,20060412,   36,   21
  242,20060413,   20,   19
  242,20060414,   45,   16
  242,20060415,    1,   13
  242,20060416,   11,   11
  242,20060417,   31,    7
  242,20060418,   50,   16
  242,20060419,   28,    9
  242,20060420,   24,   17
  242,20060421,   41,    1
  242,20060422,    6,   11
  242,20060423,    2,   12
  242,20060424,    6,   11
  242,20060425,   28,    9
  242,20060426,    8,   17
  242,20060427,    8,   11
  242,20060428,    3,   10
  242,20060429,   62,   14
  242,20060430,   70,   10
  242,20060501,   27,    1
  242,20060502,   62,   13
  242,20060503,   31,    7
  242,20060504,   27,   13
  242,20060505,   66,   10
  242,20060506,   62,    8
  242,20060507,   62,   16
  242,20060508,   63,    4
  242,20060509,   63,   12
  242,20060510,   68,   17
  242,20060511,   59,    7
  242,20060512,   56,    9
  242,20060513,   25,    9
